ID,GENERO,EDAD,N,AC_Z,ACTIVIDAD
77,0,1,29,9.6500244140625,3
77,0,1,30,8.5103759765625,3
77,0,1,31,8.682754516601562,3
77,0,1,32,10.578964233398438,3
77,0,1,33,10.660369873046875,3
77,0,1,34,9.022735595703125,3
77,0,1,35,8.687545776367188,3
77,0,1,36,9.310043334960938,3
77,0,1,37,9.879867553710938,3
77,0,1,38,10.14801025390625,3
77,0,1,39,11.07696533203125,3
78,0,1,0,11.962814331054688,3
78,0,1,1,9.075408935546875,3
78,0,1,2,9.233428955078125,3
78,0,1,3,10.387435913085938,3
78,0,1,4,8.074630737304688,3
78,0,1,5,6.561492919921875,3
78,0,1,6,6.5998077392578125,3
78,0,1,7,7.7059326171875,3
78,0,1,8,9.008377075195312,3
78,0,1,9,9.0802001953125,3
78,0,1,10,9.214279174804688,3
78,0,1,11,10.459259033203125,3
78,0,1,12,10.985977172851562,3
78,0,1,13,11.709030151367188,3
78,0,1,14,11.996337890625,3
78,0,1,15,7.59100341796875,3
78,0,1,16,6.1353302001953125,3
78,0,1,17,6.2981414794921875,3
78,0,1,18,6.202362060546875,3
78,0,1,19,8.285324096679688,3
78,0,1,20,10.234207153320312,3
78,0,1,21,11.450454711914062,3
78,0,1,22,11.699447631835938,3
78,0,1,23,10.109710693359375,3
78,0,1,24,10.20068359375,3
78,0,1,25,10.511932373046875,3
78,0,1,26,9.889434814453125,3
78,0,1,27,10.7705078125,3
78,0,1,28,13.10723876953125,3
78,0,1,29,12.858245849609375,3
78,0,1,30,10.914154052734375,3
78,0,1,31,9.554244995117188,3
78,0,1,32,8.385879516601562,3
78,0,1,33,7.1361083984375,3
78,0,1,34,6.4992523193359375,3
78,0,1,35,8.09857177734375,3
78,0,1,36,9.252578735351562,3
78,0,1,37,9.57818603515625,3
78,0,1,38,10.301239013671875,3
78,0,1,39,11.254135131835938,3
79,0,1,0,7.8208465576171875,3
79,0,1,1,6.307708740234375,3
79,0,1,2,7.2701873779296875,3
79,0,1,3,8.855148315429688,3
79,0,1,4,8.601364135742188,3
79,0,1,5,9.348342895507812,3
79,0,1,6,9.9468994140625,3
79,0,1,7,9.458480834960938,3
79,0,1,8,12.733749389648438,3
79,0,1,9,12.130416870117188,3
79,0,1,10,9.6500244140625,3
79,0,1,11,9.123291015625,3
79,0,1,12,8.529525756835938,3
79,0,1,13,7.6580352783203125,3
79,0,1,14,7.29412841796875,3
79,0,1,15,9.333984375,3
79,0,1,16,9.697906494140625,3
79,0,1,17,9.669174194335938,3
79,0,1,18,9.075408935546875,3
79,0,1,19,9.477630615234375,3
79,0,1,20,9.554244995117188,3
79,0,1,21,9.6500244140625,3
79,0,1,22,9.5877685546875,3
79,0,1,23,12.61883544921875,3
79,0,1,24,11.148788452148438,3
79,0,1,25,10.593338012695312,3
79,0,1,26,10.61248779296875,3
79,0,1,27,8.515167236328125,3
79,0,1,28,8.524749755859375,3
79,0,1,29,10.272506713867188,3
79,0,1,30,11.134429931640625,3
79,0,1,31,9.611709594726562,3
79,0,1,32,10.171951293945312,3
79,0,1,33,9.812820434570312,3
79,0,1,34,9.899017333984375,3
79,0,1,35,9.922958374023438,3
79,0,1,36,8.850357055664062,3
79,0,1,37,9.123291015625,3
79,0,1,38,10.97161865234375,3
79,0,1,39,8.079421997070312,3
80,0,1,0,10.224624633789062,3
80,0,1,1,10.67474365234375,3
80,0,1,2,10.109710693359375,3
80,0,1,3,11.551010131835938,3
80,0,1,4,10.5167236328125,3
80,0,1,5,7.8687286376953125,3
80,0,1,6,7.289337158203125,3
80,0,1,7,8.826416015625,3
80,0,1,8,7.8735198974609375,3
80,0,1,9,8.132095336914062,3
80,0,1,10,9.171173095703125,3
80,0,1,11,10.598129272460938,3
80,0,1,12,10.808807373046875,3
80,0,1,13,9.875076293945312,3
80,0,1,14,10.990768432617188,3
80,0,1,15,11.723403930664062,3
80,0,1,16,11.22540283203125,3
80,0,1,17,10.435317993164062,3
80,0,1,18,10.028305053710938,3
80,0,1,19,10.258148193359375,3
80,0,1,20,11.306808471679688,3
80,0,1,21,10.646011352539062,3
80,0,1,22,7.27496337890625,3
80,0,1,23,5.809722900390625,3
80,0,1,24,6.010833740234375,3
80,0,1,25,7.4665069580078125,3
80,0,1,26,9.286102294921875,3
80,0,1,27,8.917388916015625,3
80,0,1,28,9.266952514648438,3
80,0,1,29,10.4544677734375,3
80,0,1,30,13.48553466796875,3
80,0,1,31,13.892547607421875,3
80,0,1,32,10.392227172851562,3
80,0,1,33,6.982879638671875,3
80,0,1,34,6.6428985595703125,3
80,0,1,35,7.0594940185546875,3
80,0,1,36,7.552703857421875,3
80,0,1,37,9.468063354492188,3
80,0,1,38,11.01470947265625,3
80,0,1,39,11.579742431640625,3
81,0,1,0,9.21905517578125,3
81,0,1,1,6.9589385986328125,3
81,0,1,2,7.4521484375,3
81,0,1,3,7.543121337890625,3
81,0,1,4,7.9357757568359375,3
81,0,1,5,8.6588134765625,3
81,0,1,6,8.936538696289062,3
81,0,1,7,9.147232055664062,3
81,0,1,8,8.716278076171875,3
81,0,1,9,9.362716674804688,3
81,0,1,10,9.506362915039062,3
81,0,1,11,8.500808715820312,3
81,0,1,12,8.821624755859375,3
81,0,1,13,11.12005615234375,3
81,0,1,14,11.16314697265625,3
81,0,1,15,10.416168212890625,3
81,0,1,16,10.794448852539062,3
81,0,1,17,10.40179443359375,3
81,0,1,18,9.57818603515625,3
81,0,1,19,9.348342895507812,3
81,0,1,20,9.4393310546875,3
81,0,1,21,11.139205932617188,3
81,0,1,22,9.530303955078125,3
81,0,1,23,9.28131103515625,3
81,0,1,24,9.233428955078125,3
81,0,1,25,12.65234375,3
81,0,1,26,11.388214111328125,3
81,0,1,27,9.338775634765625,3
81,0,1,28,8.294906616210938,3
81,0,1,29,8.314056396484375,3
81,0,1,30,9.817611694335938,3
81,0,1,31,10.205474853515625,3
81,0,1,32,9.740997314453125,3
81,0,1,33,8.989212036132812,3
81,0,1,34,9.57818603515625,3
81,0,1,35,9.592559814453125,3
81,0,1,36,8.630081176757812,3
81,0,1,37,7.9644927978515625,3
81,0,1,38,8.76416015625,3
81,0,1,39,9.046676635742188,3
82,0,1,0,11.512710571289062,3
82,0,1,1,8.654037475585938,3
82,0,1,2,8.654037475585938,3
82,0,1,3,8.500808715820312,3
82,0,1,4,7.5143890380859375,3
82,0,1,5,7.2606048583984375,3
82,0,1,6,9.003585815429688,3
82,0,1,7,9.190338134765625,3
82,0,1,8,9.913375854492188,3
82,0,1,9,10.344329833984375,3
82,0,1,10,10.851913452148438,3
82,0,1,11,10.234207153320312,3
82,0,1,12,10.416168212890625,3
82,0,1,13,9.769729614257812,3
82,0,1,14,9.0179443359375,3
82,0,1,15,9.606918334960938,3
82,0,1,16,9.099349975585938,3
82,0,1,17,7.959716796875,3
82,0,1,18,7.9357757568359375,3
82,0,1,19,8.37152099609375,3
82,0,1,20,8.677978515625,3
82,0,1,21,8.558258056640625,3
82,0,1,22,8.759368896484375,3
82,0,1,23,9.616500854492188,3
82,0,1,24,10.377853393554688,3
82,0,1,25,9.99957275390625,3
82,0,1,26,11.407363891601562,3
82,0,1,27,11.12005615234375,3
82,0,1,28,9.396240234375,3
82,0,1,29,8.486434936523438,3
82,0,1,30,9.401016235351562,3
82,0,1,31,8.639663696289062,3
82,0,1,32,6.614166259765625,3
82,0,1,33,7.4329833984375,3
82,0,1,34,8.601364135742188,3
82,0,1,35,8.955703735351562,3
82,0,1,36,9.626083374023438,3
82,0,1,37,10.440109252929688,3
82,0,1,38,10.799240112304688,3
82,0,1,39,10.564605712890625,3
83,0,1,0,8.16082763671875,3
83,0,1,1,9.128082275390625,3
83,0,1,2,9.573410034179688,3
83,0,1,3,9.391448974609375,3
83,0,1,4,11.598892211914062,3
83,0,1,5,9.362716674804688,3
83,0,1,6,12.063369750976562,3
83,0,1,7,11.445663452148438,3
83,0,1,8,10.143218994140625,3
83,0,1,9,5.5128326416015625,3
83,0,1,10,11.718612670898438,3
83,0,1,11,7.9309844970703125,3
83,0,1,12,7.18878173828125,3
83,0,1,13,8.61572265625,3
83,0,1,14,8.481643676757812,3
83,0,1,15,9.171173095703125,3
83,0,1,16,8.888656616210938,3
83,0,1,17,9.860702514648438,3
83,0,1,18,10.195892333984375,3
83,0,1,19,9.506362915039062,3
83,0,1,20,9.712265014648438,3
83,0,1,21,11.43609619140625,3
83,0,1,22,11.302017211914062,3
83,0,1,23,8.903030395507812,3
83,0,1,24,8.294906616210938,3
83,0,1,25,9.152023315429688,3
83,0,1,26,8.41461181640625,3
83,0,1,27,7.428192138671875,3
83,0,1,28,8.05548095703125,3
83,0,1,29,8.634872436523438,3
83,0,1,30,10.224624633789062,3
83,0,1,31,9.721847534179688,3
83,0,1,32,8.888656616210938,3
83,0,1,33,10.344329833984375,3
83,0,1,34,9.932540893554688,3
83,0,1,35,10.35870361328125,3
83,0,1,36,11.460037231445312,3
83,0,1,37,9.980422973632812,3
83,0,1,38,9.156814575195312,3
83,0,1,39,8.405029296875,3
84,0,1,0,12.858245849609375,3
84,0,1,1,10.248565673828125,3
84,0,1,2,8.92218017578125,3
84,0,1,3,8.505584716796875,3
84,0,1,4,8.1512451171875,3
84,0,1,5,7.5766448974609375,3
84,0,1,6,7.342010498046875,3
84,0,1,7,7.9884490966796875,3
84,0,1,8,8.347579956054688,3
84,0,1,9,9.166397094726562,3
84,0,1,10,9.951690673828125,3
84,0,1,11,10.459259033203125,3
84,0,1,12,10.837539672851562,3
84,0,1,13,12.733749389648438,3
84,0,1,14,9.559036254882812,3
84,0,1,15,8.112945556640625,3
84,0,1,16,8.61572265625,3
84,0,1,17,7.3563690185546875,3
84,0,1,18,7.183990478515625,3
84,0,1,19,8.108154296875,3
84,0,1,20,9.084991455078125,3
84,0,1,21,9.180755615234375,3
84,0,1,22,8.807266235351562,3
84,0,1,23,9.104141235351562,3
84,0,1,24,9.630859375,3
84,0,1,25,9.5877685546875,3
84,0,1,26,10.224624633789062,3
84,0,1,27,12.278854370117188,3
84,0,1,28,13.21258544921875,3
84,0,1,29,8.826416015625,3
84,0,1,30,8.936538696289062,3
84,0,1,31,9.214279174804688,3
84,0,1,32,8.907821655273438,3
84,0,1,33,7.99322509765625,3
84,0,1,34,8.553466796875,3
84,0,1,35,8.898239135742188,3
84,0,1,36,8.979644775390625,3
84,0,1,37,8.936538696289062,3
84,0,1,38,9.353134155273438,3
84,0,1,39,9.78887939453125,3
85,0,1,0,8.649246215820312,3
85,0,1,1,8.7210693359375,3
85,0,1,2,9.420181274414062,3
85,0,1,3,9.99957275390625,3
85,0,1,4,10.114486694335938,3
85,0,1,5,9.985214233398438,3
85,0,1,6,11.88140869140625,3
85,0,1,7,11.833526611328125,3
85,0,1,8,7.2127227783203125,3
85,0,1,9,7.088226318359375,3
85,0,1,10,8.515167236328125,3
85,0,1,11,8.0650634765625,3
85,0,1,12,8.682754516601562,3
85,0,1,13,9.295669555664062,3
85,0,1,14,9.262161254882812,3
85,0,1,15,8.553466796875,3
85,0,1,16,8.089004516601562,3
85,0,1,17,8.141677856445312,3
85,0,1,18,9.266952514648438,3
85,0,1,19,10.473617553710938,3
85,0,1,20,8.888656616210938,3
85,0,1,21,9.2286376953125,3
85,0,1,22,11.555801391601562,3
85,0,1,23,10.013931274414062,3
85,0,1,24,8.357147216796875,3
85,0,1,25,8.783309936523438,3
85,0,1,26,8.898239135742188,3
85,0,1,27,7.5622711181640625,3
85,0,1,28,6.87274169921875,3
85,0,1,29,7.8256378173828125,3
85,0,1,30,9.611709594726562,3
85,0,1,31,9.659591674804688,3
85,0,1,32,9.539886474609375,3
85,0,1,33,9.448898315429688,3
85,0,1,34,10.10491943359375,3
85,0,1,35,10.947677612304688,3
85,0,1,36,12.149566650390625,3
85,0,1,37,9.458480834960938,3
85,0,1,38,8.333206176757812,3
85,0,1,39,8.333206176757812,3
86,0,1,0,8.09857177734375,3
86,0,1,1,11.1727294921875,3
86,0,1,2,9.970840454101562,3
86,0,1,3,10.483200073242188,3
86,0,1,4,9.262161254882812,3
86,0,1,5,9.405807495117188,3
86,0,1,6,9.717056274414062,3
86,0,1,7,8.184768676757812,3
86,0,1,8,8.036331176757812,3
86,0,1,9,9.372283935546875,3
86,0,1,10,8.888656616210938,3
86,0,1,11,8.725860595703125,3
86,0,1,12,8.567840576171875,3
86,0,1,13,9.099349975585938,3
86,0,1,14,10.526290893554688,3
86,0,1,15,10.3060302734375,3
86,0,1,16,9.410598754882812,3
86,0,1,17,11.230194091796875,3
86,0,1,18,11.28765869140625,3
86,0,1,19,10.277297973632812,3
86,0,1,20,8.577423095703125,3
86,0,1,21,8.481643676757812,3
86,0,1,22,8.749801635742188,3
86,0,1,23,7.7633819580078125,3
86,0,1,24,7.2175140380859375,3
86,0,1,25,8.433761596679688,3
86,0,1,26,8.654037475585938,3
86,0,1,27,8.778533935546875,3
86,0,1,28,9.099349975585938,3
86,0,1,29,9.592559814453125,3
86,0,1,30,10.234207153320312,3
86,0,1,31,10.420944213867188,3
86,0,1,32,12.475173950195312,3
86,0,1,33,12.403350830078125,3
86,0,1,34,9.310043334960938,3
86,0,1,35,7.490447998046875,3
86,0,1,36,9.190338134765625,3
86,0,1,37,8.634872436523438,3
86,0,1,38,7.3659515380859375,3
86,0,1,39,7.33721923828125,3
87,0,1,0,8.85992431640625,3
87,0,1,1,12.666717529296875,3
87,0,1,2,12.776840209960938,3
87,0,1,3,10.7705078125,3
87,0,1,4,8.261383056640625,3
87,0,1,5,9.17596435546875,3
87,0,1,6,10.31561279296875,3
87,0,1,7,9.08978271484375,3
87,0,1,8,7.02117919921875,3
87,0,1,9,7.0451202392578125,3
87,0,1,10,9.592559814453125,3
87,0,1,11,10.258148193359375,3
87,0,1,12,8.682754516601562,3
87,0,1,13,10.49755859375,3
87,0,1,14,11.83831787109375,3
87,0,1,15,11.603683471679688,3
87,0,1,16,12.637985229492188,3
87,0,1,17,10.14801025390625,3
87,0,1,18,8.141677856445312,3
87,0,1,19,8.112945556640625,3
87,0,1,20,7.806488037109375,3
87,0,1,21,6.8966827392578125,3
87,0,1,22,7.4090423583984375,3
87,0,1,23,9.23822021484375,3
87,0,1,24,10.765716552734375,3
87,0,1,25,10.636428833007812,3
87,0,1,26,9.961257934570312,3
87,0,1,27,10.49755859375,3
87,0,1,28,10.693893432617188,3
87,0,1,29,11.54144287109375,3
87,0,1,30,12.321945190429688,3
87,0,1,31,9.34356689453125,3
87,0,1,32,8.031539916992188,3
87,0,1,33,5.5750885009765625,3
87,0,1,34,6.968505859375,3
87,0,1,35,5.661285400390625,3
87,0,1,36,6.87274169921875,3
87,0,1,37,6.2981414794921875,3
87,0,1,38,6.4513702392578125,3
87,0,1,39,10.8135986328125,3
88,0,1,0,8.61572265625,3
88,0,1,1,10.05224609375,3
88,0,1,2,11.005142211914062,3
88,0,1,3,12.211807250976562,3
88,0,1,4,10.425735473632812,3
88,0,1,5,7.73944091796875,3
88,0,1,6,7.025970458984375,3
88,0,1,7,9.104141235351562,3
88,0,1,8,7.9884490966796875,3
88,0,1,9,6.824859619140625,3
88,0,1,10,7.8256378173828125,3
88,0,1,11,8.11773681640625,3
88,0,1,12,9.195114135742188,3
88,0,1,13,10.004364013671875,3
88,0,1,14,8.491226196289062,3
88,0,1,15,10.023513793945312,3
88,0,1,16,10.19110107421875,3
88,0,1,17,9.506362915039062,3
88,0,1,18,10.013931274414062,3
88,0,1,19,13.653121948242188,3
88,0,1,20,10.238998413085938,3
88,0,1,21,8.577423095703125,3
88,0,1,22,8.845565795898438,3
88,0,1,23,8.831207275390625,3
88,0,1,24,8.184768676757812,3
88,0,1,25,7.0594940185546875,3
88,0,1,26,7.7059326171875,3
88,0,1,27,9.32440185546875,3
88,0,1,28,9.142440795898438,3
88,0,1,29,8.797683715820312,3
88,0,1,30,9.573410034179688,3
88,0,1,31,10.387435913085938,3
88,0,1,32,11.091323852539062,3
88,0,1,33,12.85345458984375,3
88,0,1,34,11.455245971679688,3
88,0,1,35,8.955703735351562,3
88,0,1,36,9.152023315429688,3
88,0,1,37,8.381088256835938,3
88,0,1,38,7.59100341796875,3
88,0,1,39,7.385101318359375,3
89,0,1,0,7.38031005859375,3
89,0,1,1,8.697128295898438,3
89,0,1,2,7.5048065185546875,3
89,0,1,3,8.31884765625,3
89,0,1,4,7.140899658203125,3
89,0,1,5,7.9357757568359375,3
89,0,1,6,8.472076416015625,3
89,0,1,7,8.610931396484375,3
89,0,1,8,8.692337036132812,3
89,0,1,9,8.845565795898438,3
89,0,1,10,9.051467895507812,3
89,0,1,11,11.3834228515625,3
89,0,1,12,11.325958251953125,3
89,0,1,13,12.45123291015625,3
89,0,1,14,11.5941162109375,3
89,0,1,15,6.7003631591796875,3
89,0,1,16,7.32763671875,3
89,0,1,17,7.638885498046875,3
89,0,1,18,7.9261932373046875,3
89,0,1,19,7.849578857421875,3
89,0,1,20,8.586990356445312,3
89,0,1,21,9.410598754882812,3
89,0,1,22,9.568618774414062,3
89,0,1,23,8.725860595703125,3
89,0,1,24,8.98443603515625,3
89,0,1,25,10.133651733398438,3
89,0,1,26,10.97161865234375,3
89,0,1,27,10.037872314453125,3
89,0,1,28,10.502349853515625,3
89,0,1,29,10.076187133789062,3
89,0,1,30,9.2908935546875,3
89,0,1,31,8.46728515625,3
89,0,1,32,6.9062652587890625,3
89,0,1,33,6.0251922607421875,3
89,0,1,34,6.0587158203125,3
89,0,1,35,8.639663696289062,3
89,0,1,36,9.592559814453125,3
89,0,1,37,9.7984619140625,3
89,0,1,38,10.100128173828125,3
89,0,1,39,11.282867431640625,3
90,0,1,0,12.058578491210938,3
90,0,1,1,9.046676635742188,3
90,0,1,2,8.208709716796875,3
90,0,1,3,8.357147216796875,3
90,0,1,4,9.233428955078125,3
90,0,1,5,10.128860473632812,3
90,0,1,6,10.06182861328125,3
90,0,1,7,10.20068359375,3
90,0,1,8,10.1575927734375,3
90,0,1,9,8.673187255859375,3
90,0,1,10,7.6197357177734375,3
90,0,1,11,7.8974609375,3
90,0,1,12,7.5766448974609375,3
90,0,1,13,7.5574798583984375,3
90,0,1,14,7.7633819580078125,3
90,0,1,15,8.323623657226562,3
90,0,1,16,8.788101196289062,3
90,0,1,17,9.405807495117188,3
90,0,1,18,10.320388793945312,3
90,0,1,19,10.942886352539062,3
90,0,1,20,10.387435913085938,3
90,0,1,21,10.574172973632812,3
90,0,1,22,11.551010131835938,3
90,0,1,23,10.05224609375,3
90,0,1,24,8.591781616210938,3
90,0,1,25,8.448135375976562,3
90,0,1,26,8.807266235351562,3
90,0,1,27,7.65325927734375,3
90,0,1,28,6.42742919921875,3
90,0,1,29,6.6572723388671875,3
90,0,1,30,8.788101196289062,3
90,0,1,31,9.329193115234375,3
90,0,1,32,9.348342895507812,3
90,0,1,33,9.453689575195312,3
90,0,1,34,12.226181030273438,3
90,0,1,35,13.432861328125,3
90,0,1,36,13.37060546875,3
90,0,1,37,11.129638671875,3
90,0,1,38,8.577423095703125,3
90,0,1,39,7.48565673828125,3
91,0,1,0,9.616500854492188,3
91,0,1,1,10.775299072265625,3
91,0,1,2,11.129638671875,3
91,0,1,3,10.736984252929688,3
91,0,1,4,8.788101196289062,3
91,0,1,5,7.3084869384765625,3
91,0,1,6,6.202362060546875,3
91,0,1,7,5.8767547607421875,3
91,0,1,8,5.8767547607421875,3
91,0,1,9,5.8767547607421875,3
91,0,1,10,5.8767547607421875,3
91,0,1,11,7.85595703125,3
91,0,1,12,9.780899047851562,3
91,0,1,13,8.524734497070312,3
91,0,1,14,9.557449340820312,3
91,0,1,15,9.557449340820312,3
91,0,1,16,11.008331298828125,3
91,0,1,17,12.751312255859375,3
91,0,1,18,10.839141845703125,3
91,0,1,19,9.891036987304688,3
91,0,1,20,8.821624755859375,3
91,0,1,21,7.19036865234375,3
91,0,1,22,7.19036865234375,3
91,0,1,23,6.68121337890625,3
91,0,1,24,7.63250732421875,3
91,0,1,25,8.83758544921875,3
91,0,1,26,9.096160888671875,3
91,0,1,27,9.785690307617188,3
91,0,1,28,9.785690307617188,3
91,0,1,29,10.286880493164062,3
91,0,1,30,10.981185913085938,3
91,0,1,31,8.737030029296875,3
91,0,1,32,6.518402099609375,3
91,0,1,33,8.07623291015625,3
91,0,1,34,8.07623291015625,3
91,0,1,35,7.3356170654296875,3
91,0,1,36,7.6005859375,3
91,0,1,37,8.0028076171875,3
91,0,1,38,8.322036743164062,3
91,0,1,39,8.6572265625,3
92,0,0,0,8.826416015625,3
92,0,0,1,8.256591796875,3
92,0,0,2,8.122512817382812,3
92,0,0,3,7.701141357421875,3
92,0,0,4,7.39947509765625,3
92,0,0,5,8.687545776367188,3
92,0,0,6,8.812042236328125,3
92,0,0,7,8.71148681640625,3
92,0,0,8,7.9166107177734375,3
92,0,0,9,7.5191802978515625,3
92,0,0,10,8.108154296875,3
92,0,0,11,8.108154296875,3
92,0,0,12,7.849578857421875,3
92,0,0,13,8.108154296875,3
92,0,0,14,6.87274169921875,3
92,0,0,15,5.75225830078125,3
92,0,0,16,6.2789764404296875,3
92,0,0,17,10.8135986328125,3
92,0,0,18,9.123291015625,3
92,0,0,19,7.3707427978515625,3
92,0,0,20,7.7059326171875,3
92,0,0,21,9.463272094726562,3
92,0,0,22,10.0953369140625,3
92,0,0,23,9.970840454101562,3
92,0,0,24,8.62530517578125,3
92,0,0,25,8.256591796875,3
92,0,0,26,9.152023315429688,3
92,0,0,27,8.381088256835938,3
92,0,0,28,5.354827880859375,3
92,0,0,29,11.407363891601562,3
92,0,0,30,8.941329956054688,3
92,0,0,31,9.0179443359375,3
92,0,0,32,9.013168334960938,3
92,0,0,33,9.635650634765625,3
92,0,0,34,10.531082153320312,3
92,0,0,35,9.003585815429688,3
92,0,0,36,6.1975860595703125,3
92,0,0,37,4.27264404296875,3
92,0,0,38,5.134552001953125,3
92,0,0,39,6.8488006591796875,3
93,0,0,0,9.38665771484375,3
93,0,0,1,14.60601806640625,3
93,0,0,2,9.08978271484375,3
93,0,0,3,4.2630615234375,3
93,0,0,4,8.208709716796875,3
93,0,0,5,10.234207153320312,3
93,0,0,6,9.276519775390625,3
93,0,0,7,5.235107421875,3
93,0,0,8,5.3117218017578125,3
93,0,0,9,4.4114990234375,3
93,0,0,10,6.982879638671875,3
93,0,0,11,7.332427978515625,3
93,0,0,12,11.656356811523438,3
93,0,0,13,13.882965087890625,3
93,0,0,14,11.570175170898438,3
93,0,0,15,7.8160552978515625,3
93,0,0,16,7.648468017578125,3
93,0,0,17,10.353912353515625,3
93,0,0,18,9.209487915039062,3
93,0,0,19,5.9390106201171875,3
93,0,0,20,2.994140625,3
93,0,0,21,9.855926513671875,3
93,0,0,22,15.707351684570312,3
93,0,0,23,13.973953247070312,3
93,0,0,24,10.0091552734375,3
93,0,0,25,9.501571655273438,3
93,0,0,26,11.244552612304688,3
93,0,0,27,12.76727294921875,3
93,0,0,28,9.89422607421875,3
93,0,0,29,7.691558837890625,3
93,0,0,30,5.450592041015625,3
93,0,0,31,5.8480224609375,3
93,0,0,32,4.8616180419921875,3
93,0,0,33,4.8328857421875,3
93,0,0,34,5.503265380859375,3
93,0,0,35,9.252578735351562,3
93,0,0,36,9.118499755859375,3
93,0,0,37,8.026748657226562,3
93,0,0,38,9.693115234375,3
93,0,0,39,10.650787353515625,3
94,0,0,0,8.548690795898438,3
94,0,0,1,5.704376220703125,3
94,0,0,2,7.385101318359375,3
94,0,0,3,10.914154052734375,3
94,0,0,4,11.416946411132812,3
94,0,0,5,10.05224609375,3
94,0,0,6,8.194351196289062,3
94,0,0,7,6.4944610595703125,3
94,0,0,8,5.7857818603515625,3
94,0,0,9,4.73712158203125,3
94,0,0,10,5.292572021484375,3
94,0,0,11,6.3460235595703125,3
94,0,0,12,6.4801025390625,3
94,0,0,13,7.7729644775390625,3
94,0,0,14,8.05548095703125,3
94,0,0,15,7.39947509765625,3
94,0,0,16,8.582199096679688,3
94,0,0,17,8.682754516601562,3
94,0,0,18,8.11773681640625,3
94,0,0,19,6.93499755859375,3
94,0,0,20,5.3117218017578125,3
94,0,0,21,5.484100341796875,3
94,0,0,22,6.5423431396484375,3
94,0,0,23,6.369964599609375,3
94,0,0,24,9.295669555664062,3
94,0,0,25,10.555023193359375,3
94,0,0,26,9.673965454101562,3
94,0,0,27,9.74578857421875,3
94,0,0,28,11.651565551757812,3
94,0,0,29,10.97161865234375,3
94,0,0,30,10.20068359375,3
94,0,0,31,9.635650634765625,3
94,0,0,32,8.089004516601562,3
94,0,0,33,7.2510223388671875,3
94,0,0,34,7.9836578369140625,3
94,0,0,35,9.9468994140625,3
94,0,0,36,11.177520751953125,3
94,0,0,37,9.717056274414062,3
94,0,0,38,7.586212158203125,3
94,0,0,39,6.5567169189453125,3
95,0,0,0,8.81683349609375,3
95,0,0,1,8.51995849609375,3
95,0,0,2,7.1983489990234375,3
95,0,0,3,6.6907806396484375,3
95,0,0,4,6.0347747802734375,3
95,0,0,5,6.5327606201171875,3
95,0,0,6,7.246246337890625,3
95,0,0,7,7.4234161376953125,3
95,0,0,8,7.131317138671875,3
95,0,0,9,7.5622711181640625,3
95,0,0,10,7.193572998046875,3
95,0,0,11,7.500030517578125,3
95,0,0,12,7.025970458984375,3
95,0,0,13,5.843231201171875,3
95,0,0,14,4.368408203125,3
95,0,0,15,4.7706298828125,3
95,0,0,16,6.57586669921875,3
95,0,0,17,5.81451416015625,3
95,0,0,18,5.503265380859375,3
95,0,0,19,5.69000244140625,3
95,0,0,20,6.82965087890625,3
95,0,0,21,7.8160552978515625,3
95,0,0,22,8.754592895507812,3
95,0,0,23,9.841552734375,3
95,0,0,24,9.032318115234375,3
95,0,0,25,5.809722900390625,3
95,0,0,26,5.2686309814453125,3
95,0,0,27,5.24468994140625,3
95,0,0,28,4.9621734619140625,3
95,0,0,29,4.73712158203125,3
95,0,0,30,5.8240814208984375,3
95,0,0,31,8.290115356445312,3
95,0,0,32,9.353134155273438,3
95,0,0,33,8.87908935546875,3
95,0,0,34,6.508819580078125,3
95,0,0,35,3.59747314453125,3
95,0,0,36,5.4266510009765625,3
95,0,0,37,8.692337036132812,3
95,0,0,38,12.192657470703125,3
95,0,0,39,4.8999176025390625,3
96,0,0,0,14.840652465820312,3
96,0,0,1,4.1002655029296875,3
96,0,0,2,3.85125732421875,3
96,0,0,3,6.6428985595703125,3
96,0,0,4,9.731414794921875,3
96,0,0,5,9.750579833984375,3
96,0,0,6,6.30291748046875,3
96,0,0,7,4.1385650634765625,3
96,0,0,8,4.4067230224609375,3
96,0,0,9,5.9868927001953125,3
96,0,0,10,7.0116119384765625,3
96,0,0,11,5.8336639404296875,3
96,0,0,12,5.3165130615234375,3
96,0,0,13,5.3691864013671875,3
96,0,0,14,5.8863372802734375,3
96,0,0,15,7.241455078125,3
96,0,0,16,7.7250823974609375,3
96,0,0,17,8.026748657226562,3
96,0,0,18,7.9261932373046875,3
96,0,0,19,5.4122772216796875,3
96,0,0,20,5.8240814208984375,3
96,0,0,21,6.6907806396484375,3
96,0,0,22,6.9014739990234375,3
96,0,0,23,6.3555908203125,3
96,0,0,24,6.8535919189453125,3
96,0,0,25,7.73944091796875,3
96,0,0,26,7.02117919921875,3
96,0,0,27,6.66204833984375,3
96,0,0,28,6.3412322998046875,3
96,0,0,29,7.02117919921875,3
96,0,0,30,7.8160552978515625,3
96,0,0,31,6.5950164794921875,3
96,0,0,32,6.106597900390625,3
96,0,0,33,6.9972381591796875,3
96,0,0,34,6.930206298828125,3
96,0,0,35,4.665283203125,3
96,0,0,36,3.0084991455078125,3
96,0,0,37,2.429107666015625,3
96,0,0,38,3.6740875244140625,3
96,0,0,39,4.7275390625,3
97,0,0,0,4.8999176025390625,3
97,0,0,1,7.298919677734375,3
